"﻿""group_code""",sample_set,batch,replicate,sample_id,container_type,eem_present,raman_present,hplc_present,matching_measurements,eem_file,raman_file,hplc_status,plate_metadata_present,eem_plate_metadata_present,raman_plate_metadata_present,metadata_experiment,metadata_plate,metadata_well,metadata_media,legend_treatment_label,metadata_strain,metadata_date,metadata_comment,metadata_culture_duration_hours,metadata_od750,metadata_support,metadata_data_type,hplc_sample_code,hplc_sample_legend_present,hplc_sample_date,hplc_total_volume_centrifuged_ml_per_falcon,hplc_number_of_falcons,hplc_legend_note_1,hplc_legend_note_2,hplc_quantitative_reference_present,hplc_quantitative_reference_status
EG,Pavlovagyrans,1,12,B11,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_B11.csv,,reference workbook missing from local extraction,True,True,False,1,12,B11,F2-B4,B4,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1394,96plate,raw,B4,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,B2,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_B2.csv,,reference workbook missing from local extraction,True,True,False,1,12,B2,F2-N0,N0,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.15379999999999999,96plate,raw,N0,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,B3,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_B3.csv,,reference workbook missing from local extraction,True,True,False,1,12,B3,F2-N2,N2,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.16270000000000001,96plate,raw,N2,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,B4,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_B4.csv,,reference workbook missing from local extraction,True,True,False,1,12,B4,F2-N4,N4,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1565,96plate,raw,N4,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,B5,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_B5.csv,,reference workbook missing from local extraction,True,True,False,1,12,B5,F2-N6,N6,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.15529999999999999,96plate,raw,N6,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,B6,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_B6.csv,,reference workbook missing from local extraction,True,True,False,1,12,B6,F2-S1,S1,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1371,96plate,raw,S1,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,B7,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_B7.csv,,reference workbook missing from local extraction,True,True,False,1,12,B7,F2-S3,S3,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.13830000000000001,96plate,raw,S3,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,B8,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_B8.csv,,reference workbook missing from local extraction,True,True,False,1,12,B8,F2-S5,S5,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.14710000000000001,96plate,raw,S5,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,B9,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_B9.csv,,reference workbook missing from local extraction,True,True,False,1,12,B9,F2-S7,S7,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1464,96plate,raw,S7,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,C10,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_C10.csv,,reference workbook missing from local extraction,True,True,False,1,12,C10,F2-B2,B2,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.152,96plate,raw,B2,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,C11,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_C11.csv,,reference workbook missing from local extraction,True,True,False,1,12,C11,F2-B4,B4,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.152,96plate,raw,B4,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,C2,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_C2.csv,,reference workbook missing from local extraction,True,True,False,1,12,C2,F2-N0,N0,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.17419999999999999,96plate,raw,N0,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,C3,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_C3.csv,,reference workbook missing from local extraction,True,True,False,1,12,C3,F2-N2,N2,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1731,96plate,raw,N2,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,C4,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_C4.csv,,reference workbook missing from local extraction,True,True,False,1,12,C4,F2-N4,N4,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1694,96plate,raw,N4,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,C5,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_C5.csv,,reference workbook missing from local extraction,True,True,False,1,12,C5,F2-N6,N6,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.18870000000000001,96plate,raw,N6,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,C6,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_C6.csv,,reference workbook missing from local extraction,True,True,False,1,12,C6,F2-S1,S1,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.14599999999999999,96plate,raw,S1,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,C7,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_C7.csv,,reference workbook missing from local extraction,True,True,False,1,12,C7,F2-S3,S3,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.18160000000000001,96plate,raw,S3,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,C8,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_C8.csv,,reference workbook missing from local extraction,True,True,False,1,12,C8,F2-S5,S5,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.15160000000000001,96plate,raw,S5,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,C9,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_C9.csv,,reference workbook missing from local extraction,True,True,False,1,12,C9,F2-S7,S7,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1535,96plate,raw,S7,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,D10,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_D10.csv,,reference workbook missing from local extraction,True,True,False,1,12,D10,F2-B2,B2,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.16159999999999999,96plate,raw,B2,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,D11,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_D11.csv,,reference workbook missing from local extraction,True,True,False,1,12,D11,F2-B4,B4,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1704,96plate,raw,B4,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,D2,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_D2.csv,,reference workbook missing from local extraction,True,True,False,1,12,D2,F2-N0,N0,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.16339999999999999,96plate,raw,N0,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,D3,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_D3.csv,,reference workbook missing from local extraction,True,True,False,1,12,D3,F2-N2,N2,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.18579999999999999,96plate,raw,N2,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,D4,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_D4.csv,,reference workbook missing from local extraction,True,True,False,1,12,D4,F2-N4,N4,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.18240000000000001,96plate,raw,N4,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,D5,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_D5.csv,,reference workbook missing from local extraction,True,True,False,1,12,D5,F2-N6,N6,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1867,96plate,raw,N6,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,D6,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_D6.csv,,reference workbook missing from local extraction,True,True,False,1,12,D6,F2-S1,S1,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1709,96plate,raw,S1,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,D7,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_D7.csv,,reference workbook missing from local extraction,True,True,False,1,12,D7,F2-S3,S3,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.18310000000000001,96plate,raw,S3,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,D8,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_D8.csv,,reference workbook missing from local extraction,True,True,False,1,12,D8,F2-S5,S5,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.18509999999999999,96plate,raw,S5,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,D9,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_D9.csv,,reference workbook missing from local extraction,True,True,False,1,12,D9,F2-S7,S7,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.17860000000000001,96plate,raw,S7,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,E10,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_E10.csv,,reference workbook missing from local extraction,True,True,False,1,12,E10,F2-B3,B3,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1527,96plate,raw,B3,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,E11,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_E11.csv,,reference workbook missing from local extraction,True,True,False,1,12,E11,F2-STD,STD,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.17849999999999999,96plate,raw,STD,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,E2,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_E2.csv,,reference workbook missing from local extraction,True,True,False,1,12,E2,F2-N1,N1,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.19289999999999999,96plate,raw,N1,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,E3,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_E3.csv,,reference workbook missing from local extraction,True,True,False,1,12,E3,F2-N3,N3,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.18310000000000001,96plate,raw,N3,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,E4,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_E4.csv,,reference workbook missing from local extraction,True,True,False,1,12,E4,F2-N5,N5,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.18179999999999999,96plate,raw,N5,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,E5,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_E5.csv,,reference workbook missing from local extraction,True,True,False,1,12,E5,F2-N7,N7,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1837,96plate,raw,N7,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,E6,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_E6.csv,,reference workbook missing from local extraction,True,True,False,1,12,E6,F2-S2,S2,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.15759999999999999,96plate,raw,S2,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,E7,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_E7.csv,,reference workbook missing from local extraction,True,True,False,1,12,E7,F2-S4,S4,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1719,96plate,raw,S4,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,E8,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_E8.csv,,reference workbook missing from local extraction,True,True,False,1,12,E8,F2-S6,S6,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.16239999999999999,96plate,raw,S6,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,E9,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_E9.csv,,reference workbook missing from local extraction,True,True,False,1,12,E9,F2-B1,B1,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.16109999999999999,96plate,raw,B1,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,F10,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_F10.csv,,reference workbook missing from local extraction,True,True,False,1,12,F10,F2-B3,B3,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1681,96plate,raw,B3,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,F11,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_F11.csv,,reference workbook missing from local extraction,True,True,False,1,12,F11,F2-STD,STD,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1777,96plate,raw,STD,False,,,,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,F2,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_F2.csv,,reference workbook missing from local extraction,True,True,False,1,12,F2,F2-N1,N1,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.18809999999999999,96plate,raw,N1,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,F3,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_F3.csv,,reference workbook missing from local extraction,True,True,False,1,12,F3,F2-N3,N3,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.18129999999999999,96plate,raw,N3,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,F4,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_F4.csv,,reference workbook missing from local extraction,True,True,False,1,12,F4,F2-N5,N5,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.1734,96plate,raw,N5,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,F5,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_F5.csv,,reference workbook missing from local extraction,True,True,False,1,12,F5,F2-N7,N7,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.17499999999999999,96plate,raw,N7,True,31.03.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,F6,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_F6.csv,,reference workbook missing from local extraction,True,True,False,1,12,F6,F2-S2,S2,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.15279999999999999,96plate,raw,S2,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,F7,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_F7.csv,,reference workbook missing from local extraction,True,True,False,1,12,F7,F2-S4,S4,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.16070000000000001,96plate,raw,S4,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,F8,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_F8.csv,,reference workbook missing from local extraction,True,True,False,1,12,F8,F2-S6,S6,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.16750000000000001,96plate,raw,S6,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
EG,Pavlovagyrans,1,12,F9,Plate,True,False,False,EEM only,C:\Users\nhadu\OneDrive - UTS\C3_UTS\Soft_Sensor_Loc\Emilie data\Raw_data\Emilie_SoftSensor\Emilie_SoftSensor\Raw_data_Plate\EEM\EEM_EG_Pavlovagyrans_raw_001_012_F9.csv,,reference workbook missing from local extraction,True,True,False,1,12,F9,F2-B1,B1,Pavlova gyrans,2026-02-27T00:00:00Z,EEM trial,48,0.16650000000000001,96plate,raw,B1,True,01.04.2026,450,1,,,False,No quantitative HPLC reference table found in current folder
